image,image_path,state,location,latitude,longitude,rainfall_mm
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,5.77
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,24.21
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,30.68
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,23.53
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,23.74
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,28.65
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,0.0
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,0.0
3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,2.39
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,19.73
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,27.05
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,13.02
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,13.08
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,22.93
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,13.26
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,19.13
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,23.85
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,18.53
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,13.4
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,23.61
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,24.33
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,29.32
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,25.57
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,28.79
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,14.0
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,22.82
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,5.7
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,21.16
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,26.03
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,3.96
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,0.11
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,6.34
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,24.49
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,28.78
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,24.34
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,24.38
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,0.21
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,29.34
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,1.4
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,2.08
3DIMG_07NOV2019_2300_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2300_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,13.79
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Ahmedabad,23.0225,72.5714,24.94
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Amreli,21.6032,71.2221,27.27
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Anand,22.5645,72.9289,14.57
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Aravalli,23.4619,73.3039,16.75
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Banaskantha,24.1724,72.4346,25.12
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Bharuch,21.7051,72.9959,20.13
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Bhavnagar,21.7645,72.1519,17.74
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Botad,22.1704,71.6662,25.29
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Chhota Udepur,22.3108,74.0125,14.08
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Dahod,22.8347,74.2552,13.05
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Dang,20.7554,73.6873,11.81
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,23.51
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Gandhinagar,23.2156,72.6369,25.36
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Gir Somnath,20.9042,70.3644,29.82
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Jamnagar,22.4707,70.0577,26.05
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Junagadh,21.5222,70.4579,29.5
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Kheda,22.6916,72.8634,15.4
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,23.3
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Mahisagar,23.1311,73.6009,5.87
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Mehsana,23.588,72.3693,23.88
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Morbi,22.8173,70.8368,25.43
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Narmada,21.8719,73.5028,14.11
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Navsari,20.9467,72.952,6.47
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Panchmahal,22.778,73.6143,10.41
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Patan,23.8493,72.1266,22.02
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Porbandar,21.6417,69.6293,29.83
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Rajkot,22.3039,70.8022,24.58
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Sabarkantha,23.5977,72.9688,25.43
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Surat,21.1702,72.8311,9.41
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Surendranagar,22.7274,71.637,29.5
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Tapi,21.1147,73.3986,5.62
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Vadodara,22.3072,73.1812,11.03
3DIMG_07NOV2019_2330_L1C_SGP.tif,INSAT3D_TIR1_India/3DIMG_07NOV2019_2330_L1C_SGP.tif,Gujarat,Valsad,20.5992,72.9342,19.91
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,4.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,5.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,4.9
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,3.9
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,2.6
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,1.6
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,3.2
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,2.8
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,2.6
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,4.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,3.1
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,1.3
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,3.3
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,2.9
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,1.2
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,3.7
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,0.3
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,4.8
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,3.6
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,4.9
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,2.8
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,2.5
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,0.5
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,3.7
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,0.0
3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0000_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Amreli,21.6032,71.2221,4.6
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Anand,22.5645,72.9289,4.4
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Aravalli,23.4619,73.3039,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Banaskantha,24.1724,72.4346,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Bharuch,21.7051,72.9959,0.4
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Bhavnagar,21.7645,72.1519,0.3
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Botad,22.1704,71.6662,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Chhota Udepur,22.3108,74.0125,5.9
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Dahod,22.8347,74.2552,0.3
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Dang,20.7554,73.6873,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Devbhumi Dwarka,22.2078,69.6582,3.4
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Gandhinagar,23.2156,72.6369,4.1
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Gir Somnath,20.9042,70.3644,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Jamnagar,22.4707,70.0577,4.3
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Junagadh,21.5222,70.4579,2.4
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Kheda,22.6916,72.8634,3.9
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Kutch (Bhuj),23.242,69.6669,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Mahisagar,23.1311,73.6009,3.3
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Mehsana,23.588,72.3693,1.6
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Morbi,22.8173,70.8368,2.6
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Narmada,21.8719,73.5028,0.1
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Navsari,20.9467,72.952,3.3
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Panchmahal,22.778,73.6143,0.7
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Patan,23.8493,72.1266,2.2
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Porbandar,21.6417,69.6293,2.7
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Rajkot,22.3039,70.8022,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Sabarkantha,23.5977,72.9688,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Surat,21.1702,72.8311,2.2
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Surendranagar,22.7274,71.637,0.7
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Tapi,21.1147,73.3986,2.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Vadodara,22.3072,73.1812,0.0
3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0030_L1C_SGP_vis.tif,Gujarat,Valsad,20.5992,72.9342,3.7
3DIMG_07NOV2019_0100_L1C_SGP_vis.tif,INSAT3D_VIS_India/3DIMG_07NOV2019_0100_L1C_SGP_vis.tif,Gujarat,Ahmedabad,23.0225,72.5714,2.7
